Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Median income (dollars)!!Estimate,Alabama!!Median income (dollars)!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Median income (dollars)!!Estimate,Alaska!!Median income (dollars)!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Median income (dollars)!!Estimate,Arizona!!Median income (dollars)!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Median income (dollars)!!Estimate,Arkansas!!Median income (dollars)!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Median income (dollars)!!Estimate,California!!Median income (dollars)!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Median income (dollars)!!Estimate,Colorado!!Median income (dollars)!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Median income (dollars)!!Estimate,Connecticut!!Median income (dollars)!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Median income (dollars)!!Estimate,Delaware!!Median income (dollars)!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Median income (dollars)!!Estimate,District of Columbia!!Median income (dollars)!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Median income (dollars)!!Estimate,Florida!!Median income (dollars)!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Median income (dollars)!!Estimate,Georgia!!Median income (dollars)!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Median income (dollars)!!Estimate,Hawaii!!Median income (dollars)!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Median income (dollars)!!Estimate,Idaho!!Median income (dollars)!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Median income (dollars)!!Estimate,Illinois!!Median income (dollars)!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Median income (dollars)!!Estimate,Indiana!!Median income (dollars)!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Median income (dollars)!!Estimate,Iowa!!Median income (dollars)!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Median income (dollars)!!Estimate,Kansas!!Median income (dollars)!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Median income (dollars)!!Estimate,Kentucky!!Median income (dollars)!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Median income (dollars)!!Estimate,Louisiana!!Median income (dollars)!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Median income (dollars)!!Estimate,Maine!!Median income (dollars)!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Median income (dollars)!!Estimate,Maryland!!Median income (dollars)!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Median income (dollars)!!Estimate,Massachusetts!!Median income (dollars)!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Median income (dollars)!!Estimate,Michigan!!Median income (dollars)!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Median income (dollars)!!Estimate,Minnesota!!Median income (dollars)!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Median income (dollars)!!Estimate,Mississippi!!Median income (dollars)!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Median income (dollars)!!Estimate,Missouri!!Median income (dollars)!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Median income (dollars)!!Estimate,Montana!!Median income (dollars)!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Median income (dollars)!!Estimate,Nebraska!!Median income (dollars)!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Median income (dollars)!!Estimate,Nevada!!Median income (dollars)!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Median income (dollars)!!Estimate,New Hampshire!!Median income (dollars)!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Median income (dollars)!!Estimate,New Jersey!!Median income (dollars)!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Median income (dollars)!!Estimate,New Mexico!!Median income (dollars)!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Median income (dollars)!!Estimate,New York!!Median income (dollars)!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Median income (dollars)!!Estimate,North Carolina!!Median income (dollars)!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Median income (dollars)!!Estimate,North Dakota!!Median income (dollars)!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Median income (dollars)!!Estimate,Ohio!!Median income (dollars)!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Median income (dollars)!!Estimate,Oklahoma!!Median income (dollars)!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Median income (dollars)!!Estimate,Oregon!!Median income (dollars)!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Median income (dollars)!!Estimate,Pennsylvania!!Median income (dollars)!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Median income (dollars)!!Estimate,Rhode Island!!Median income (dollars)!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Median income (dollars)!!Estimate,South Carolina!!Median income (dollars)!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Median income (dollars)!!Estimate,South Dakota!!Median income (dollars)!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Median income (dollars)!!Estimate,Tennessee!!Median income (dollars)!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Median income (dollars)!!Estimate,Texas!!Median income (dollars)!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Median income (dollars)!!Estimate,Utah!!Median income (dollars)!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Median income (dollars)!!Estimate,Vermont!!Median income (dollars)!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Median income (dollars)!!Estimate,Virginia!!Median income (dollars)!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Median income (dollars)!!Estimate,Washington!!Median income (dollars)!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Median income (dollars)!!Estimate,West Virginia!!Median income (dollars)!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Median income (dollars)!!Estimate,Wisconsin!!Median income (dollars)!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Median income (dollars)!!Estimate,Wyoming!!Median income (dollars)!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Median income (dollars)!!Estimate,Puerto Rico!!Median income (dollars)!!Margin of Error
HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Households,"1,848,325","±5,710","43,623",±281,"250,969","±1,362","72,515",±838,"2,412,212","±7,194","50,255",±211,"1,138,025","±3,839","41,371",±247,"12,717,801","±18,352","61,818",±156,"2,024,468","±4,437","60,629",±252,"1,352,583","±3,661","70,331",±409,"344,022","±1,500","60,509",±595,"273,390","±1,578","70,848",±843,"7,300,494","±24,106","47,507",±202,"3,574,362","±9,977","49,620",±245,"450,572","±1,876","69,515",±725,"589,320","±2,000","47,583",±494,"4,786,388","±11,295","57,574",±247,"2,501,937","±7,578","49,255",±221,"1,236,409","±3,802","53,183",±313,"1,113,472","±3,874","52,205",±232,"1,708,499","±5,144","43,740",±302,"1,727,919","±4,615","45,047",±315,"553,284","±2,234","49,331",±512,"2,166,389","±5,118","74,551",±370,"2,549,721","±4,643","68,563",±384,"3,841,148","±7,758","49,576",±186,"2,124,745","±5,711","61,492",±226,"1,096,593","±4,034","39,665",±341,"2,364,688","±6,201","48,173",±250,"409,394","±1,852","47,169",±490,"736,613","±2,628","52,997",±347,"1,016,709","±4,083","51,847",±351,"520,251","±1,779","66,779",±537,"3,189,486","±6,199","72,093",±286,"763,603","±3,312","44,963",±440,"7,262,279","±12,603","59,269",±235,"3,775,581","±9,491","46,868",±206,"299,638","±1,462","57,181",±678,"4,585,084","±10,087","49,429",±179,"1,455,321","±3,048","46,879",±216,"1,533,430","±4,037","51,243",±271,"4,958,859","±9,151","53,599",±173,"410,602","±1,442","56,852",±678,"1,815,094","±5,681","45,483",±272,"330,858","±1,744","50,957",±461,"2,504,556","±6,998","45,219",±243,"9,149,196","±16,225","53,207",±174,"906,292","±2,641","60,727",±329,"257,167","±1,148","55,176",±561,"3,062,783","±7,957","65,015",±270,"2,668,912","±6,381","61,062",±228,"740,890","±2,755","41,751",±433,"2,299,107","±5,595","53,357",±195,"226,865","±1,265","58,840",±934,"1,244,202","±3,939","19,350",±160
    One race--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        White,71.00%,±0.1,"50,402",±271,74.60%,±0.4,"79,475","±1,037",83.20%,±0.1,"52,015",±232,80.30%,±0.1,"44,827",±316,67.00%,±0.1,"64,803",±206,87.50%,±0.1,"62,679",±330,81.20%,±0.2,"76,242",±459,73.60%,±0.3,"64,493",±932,44.90%,±0.4,"115,890","±2,427",80.50%,±0.1,"50,308",±186,63.50%,±0.1,"56,615",±280,33.80%,±0.3,"67,986","±1,459",94.00%,±0.2,"48,175",±514,76.50%,±0.1,"62,517",±237,86.50%,±0.1,"51,721",±191,93.60%,±0.1,"54,310",±304,88.00%,±0.1,"54,125",±358,89.30%,±0.1,"45,320",±320,66.00%,±0.1,"54,971",±459,96.70%,±0.1,"49,834",±514,61.50%,±0.1,"83,055",±477,83.30%,±0.1,"73,005",±363,81.60%,±0.1,"52,937",±194,89.00%,±0.1,"63,941",±272,62.50%,±0.2,"49,091",±498,84.70%,±0.1,"50,979",±221,92.50%,±0.2,"48,639",±547,90.80%,±0.1,"55,089",±369,74.40%,±0.2,"54,533",±485,95.30%,±0.1,"67,020",±531,72.20%,±0.1,"77,698",±385,77.90%,±0.3,"47,975",±513,69.60%,±0.1,"66,256",±242,72.70%,±0.1,"52,157",±224,92.00%,±0.2,"59,573",±858,84.00%,±0.1,"52,809",±187,77.70%,±0.1,"50,096",±214,88.90%,±0.1,"52,025",±281,84.90%,±0.1,"56,927",±175,85.20%,±0.3,"61,402",±797,70.40%,±0.1,"52,447",±348,90.40%,±0.2,"53,191",±618,80.30%,±0.1,"48,385",±294,76.60%,±0.1,"56,411",±192,90.50%,±0.1,"62,276",±349,96.50%,±0.2,"55,481",±593,72.90%,±0.1,"70,032",±324,82.60%,±0.1,"62,337",±256,94.90%,±0.1,"42,230",±446,89.80%,±0.1,"55,904",±213,93.50%,±0.3,"60,203",±776,69.40%,±0.2,"19,873",±197
        Black or African American,25.60%,±0.1,"29,180",±391,3.40%,±0.2,"51,944","±4,341",4.00%,±0.1,"39,483","±1,249",15.00%,±0.1,"26,731",±554,6.40%,±0.1,"43,087",±578,3.70%,±0.1,"42,150","±1,154",9.50%,±0.1,"42,917","±1,307",19.90%,±0.2,"47,242","±1,479",45.60%,±0.4,"40,677",±804,13.70%,±0.1,"34,664",±343,30.00%,±0.1,"36,655",±299,2.30%,±0.1,"62,115","±2,665",0.50%,±0.1,"37,928","±7,970",13.70%,±0.1,"33,730",±448,8.90%,±0.1,"30,349",±447,2.60%,±0.1,"28,670","±1,319",5.70%,±0.1,"33,677","±1,160",7.80%,±0.1,"29,358",±729,30.00%,±0.1,"27,756",±386,0.70%,±0.1,"23,453","±4,225",29.10%,±0.1,"59,021",±633,6.30%,±0.1,"42,959","±1,038",13.40%,±0.1,"29,678",±455,4.60%,±0.1,"30,314",±905,35.10%,±0.2,"26,549",±300,11.10%,±0.1,"31,977",±387,0.30%,±0.1,"31,074","±9,224",4.40%,±0.1,"29,967","±1,403",8.40%,±0.1,"37,566","±1,176",1.00%,±0.1,"50,103","±4,814",13.20%,±0.1,"46,546",±564,2.10%,±0.1,"38,146","±4,604",14.70%,±0.1,"41,615",±320,21.00%,±0.1,"32,798",±333,1.40%,±0.1,"29,525","±2,188",12.20%,±0.1,"28,003",±366,7.20%,±0.1,"30,560",±487,1.60%,±0.1,"32,481","±2,330",10.00%,±0.1,"32,493",±373,5.60%,±0.2,"36,209","±2,472",26.10%,±0.1,"30,221",±277,1.30%,±0.1,"31,758","±2,317",15.90%,±0.1,"32,344",±365,12.40%,±0.1,"39,345",±402,1.00%,±0.1,"38,900","±3,256",0.70%,±0.1,"50,417","±9,152",18.50%,±0.1,"44,562",±563,3.50%,±0.1,"42,200","±1,178",3.00%,±0.1,"29,202","±1,859",5.40%,±0.1,"27,099",±565,0.90%,±0.1,"38,958","±8,227",9.20%,±0.2,"19,057",±459
        American Indian and Alaska Native,0.50%,±0.1,"44,856","±6,205",11.00%,±0.2,"45,997","±1,447",3.20%,±0.1,"31,593",±735,0.60%,±0.1,"34,888","±3,677",0.70%,±0.1,"45,490","±1,318",0.80%,±0.1,"40,458","±2,402",0.20%,±0.1,"43,867","±3,554",0.40%,±0.1,"39,663","±10,374",0.30%,±0.1,"61,985","±25,597",0.30%,±0.1,"39,723","±2,586",0.30%,±0.1,"37,373","±3,485",0.30%,±0.1,"44,688","±20,269",1.10%,±0.1,"35,663","±3,722",0.20%,±0.1,"41,280","±1,824",0.20%,±0.1,"35,439","±3,314",0.30%,±0.1,"28,342","±6,007",0.80%,±0.1,"40,660","±4,042",0.20%,±0.1,"30,729","±6,915",0.60%,±0.1,"41,029","±3,948",0.50%,±0.1,"28,452","±5,072",0.30%,±0.1,"53,949","±6,203",0.20%,±0.1,"38,286","±3,657",0.50%,±0.1,"38,034","±1,533",0.90%,±0.1,"33,444","±1,980",0.40%,±0.1,"32,240","±4,648",0.40%,±0.1,"36,376","±4,649",4.50%,±0.1,"29,150","±1,664",0.70%,±0.1,"25,739","±3,383",1.00%,±0.1,"42,104","±2,703",0.20%,±0.1,"37,026","±20,456",0.20%,±0.1,"36,941","±5,467",6.70%,±0.1,"30,841",±941,0.40%,±0.1,"36,913","±1,846",1.10%,±0.1,"32,544","±1,186",3.80%,±0.1,"30,833","±1,914",0.20%,±0.1,"32,272","±2,966",6.20%,±0.1,"39,271",±791,1.00%,±0.1,"34,531","±2,547",0.20%,±0.1,"33,066","±3,878",0.50%,±0.1,"25,082","±6,894",0.30%,±0.1,"31,769","±2,967",5.40%,±0.1,"25,708","±1,283",0.30%,±0.1,"36,748","±3,709",0.50%,±0.1,"47,841","±1,632",1.00%,±0.1,"36,428","±3,140",0.30%,±0.1,"40,167","±8,646",0.30%,±0.1,"54,031","±4,135",1.20%,±0.1,"40,216","±1,674",0.20%,±0.1,"24,278","±5,883",0.80%,±0.1,"37,492","±1,680",1.50%,±0.1,"42,326","±6,177",0.30%,±0.1,"18,966","±2,087"
        Asian,1.00%,±0.1,"55,775","±4,660",4.10%,±0.2,"64,466","±4,026",2.70%,±0.1,"66,274","±1,727",1.10%,±0.1,"59,872","±5,412",12.90%,±0.1,"79,260",±487,2.40%,±0.1,"66,237","±1,949",3.50%,±0.1,"89,755","±3,458",3.10%,±0.1,"88,009","±8,625",3.80%,±0.2,"83,064","±5,825",2.10%,±0.1,"61,880",±889,3.00%,±0.1,"65,611","±1,571",39.10%,±0.4,"74,800","±1,023",1.10%,±0.1,"55,525","±5,656",4.30%,±0.1,"76,810","±1,200",1.50%,±0.1,"54,246","±3,125",1.60%,±0.1,"56,976","±3,985",2.10%,±0.1,"59,365","±3,138",1.00%,±0.1,"62,948","±2,551",1.40%,±0.1,"54,313","±2,513",0.70%,±0.1,"51,657","±4,386",5.10%,±0.1,"93,936","±2,116",4.90%,±0.1,"78,996","±2,138",2.20%,±0.1,"74,517","±1,733",3.10%,±0.1,"66,780","±1,688",0.80%,±0.1,"52,727","±3,922",1.40%,±0.1,"60,908","±2,205",0.60%,±0.1,"51,704","±4,285",1.60%,±0.1,"50,787","±2,943",6.70%,±0.1,"60,329","±1,405",1.90%,±0.1,"79,577","±4,169",7.70%,±0.1,"104,575","±1,295",1.20%,±0.1,"58,780","±4,179",6.70%,±0.1,"63,018",±932,2.00%,±0.1,"68,866","±2,344",1.00%,±0.1,"44,743","±15,087",1.60%,±0.1,"68,818","±2,559",1.50%,±0.1,"53,308","±2,387",3.30%,±0.1,"64,623","±2,689",2.40%,±0.1,"65,013","±1,697",2.50%,±0.1,"53,441","±4,820",1.10%,±0.1,"55,313","±3,038",0.80%,±0.1,"47,699","±3,344",1.30%,±0.1,"66,331","±1,962",3.90%,±0.1,"75,796",±938,2.10%,±0.1,"61,124","±2,074",1.00%,±0.1,"55,179","±7,895",4.80%,±0.1,"94,896","±1,924",6.60%,±0.1,"74,914","±1,237",0.60%,±0.1,"57,500","±7,357",1.70%,±0.1,"57,785","±2,353",0.70%,±0.1,"38,762","±7,044",0.30%,±0.1,"14,389","±3,087"
        Native Hawaiian and Other Pacific Islander,0.00%,±0.1,"54,145","±22,161",0.80%,±0.1,"50,250","±11,558",0.10%,±0.1,"47,056","±7,968",0.10%,±0.1,"31,405","±7,607",0.30%,±0.1,"60,717","±2,061",0.10%,±0.1,"56,099","±4,509",0.00%,±0.1,"51,071","±16,854",0.00%,±0.1,(X),(X),0.00%,±0.1,(X),(X),0.00%,±0.1,"49,170","±5,974",0.00%,±0.1,"35,595","±8,177",7.70%,±0.2,"57,492","±2,333",0.10%,±0.1,"29,931","±13,694",0.00%,±0.1,"59,615","±12,819",0.00%,±0.1,"33,456","±12,626",0.00%,±0.1,"49,375","±11,471",0.00%,±0.1,"61,250","±27,286",0.00%,±0.1,"36,290","±15,027",0.00%,±0.1,"60,577","±21,535",0.00%,±0.1,(X),(X),0.00%,±0.1,"66,786","±19,403",0.00%,±0.1,"80,658","±37,592",0.00%,±0.1,"47,201","±9,631",0.00%,±0.1,"47,619","±22,460",0.00%,±0.1,(X),(X),0.10%,±0.1,"42,088","±7,917",0.10%,±0.1,"26,786","±26,357",0.10%,±0.1,"46,000","±13,236",0.50%,±0.1,"45,743","±5,366",0.00%,±0.1,"128,667","±77,703",0.00%,±0.1,"53,944","±25,058",0.10%,±0.1,"38,875","±35,994",0.00%,±0.1,"38,639","±5,423",0.00%,±0.1,"39,514","±9,734",0.00%,±0.1,(X),(X),0.00%,±0.1,"44,201","±19,156",0.10%,±0.1,"41,875","±4,281",0.30%,±0.1,"37,129","±5,496",0.00%,±0.1,"36,477","±7,899",0.00%,±0.1,(X),(X),0.00%,±0.1,"31,086","±2,552",0.00%,±0.1,"53,209","±21,293",0.00%,±0.1,"42,647","±5,496",0.10%,±0.1,"52,859","±5,453",0.60%,±0.1,"50,918","±3,042",0.00%,±0.1,(X),(X),0.10%,±0.1,"89,125","±19,280",0.40%,±0.1,"52,165","±5,043",0.00%,±0.1,"36,375","±35,355",0.00%,±0.1,"35,588","±16,127",0.10%,±0.1,"131,176",±631,0.00%,±0.1,-,**
        Some other race,0.80%,±0.1,"31,599","±2,323",1.10%,±0.1,"57,306","±7,434",4.80%,±0.1,"36,669",±740,1.40%,±0.1,"33,892","±2,127",9.50%,±0.1,"45,252",±267,3.20%,±0.1,"39,594","±1,625",4.00%,±0.1,"35,700","±1,148",1.70%,±0.2,"39,620","±3,051",3.00%,±0.2,"47,350","±5,779",1.80%,±0.1,"39,489",±944,1.90%,±0.1,"35,576",±837,1.00%,±0.1,"52,330","±7,631",1.70%,±0.1,"34,565","±2,556",3.90%,±0.1,"44,993",±821,1.60%,±0.1,"35,903","±1,497",0.90%,±0.1,"39,397","±2,232",1.60%,±0.1,"40,069","±1,360",0.50%,±0.1,"33,825","±2,219",0.80%,±0.1,"38,553","±2,762",0.10%,±0.1,"58,125","±10,416",2.20%,±0.1,"58,026","±1,538",3.40%,±0.1,"32,972","±1,021",0.80%,±0.1,"37,344","±1,651",1.00%,±0.1,"39,833","±1,393",0.60%,±0.1,"32,333","±4,731",0.80%,±0.1,"32,187","±2,045",0.30%,±0.1,"36,369","±5,758",1.30%,±0.1,"41,516","±1,850",6.20%,±0.2,"42,110",±856,0.40%,±0.1,"41,839","±3,259",5.10%,±0.1,"44,075",±910,9.80%,±0.2,"33,594","±1,165",6.80%,±0.1,"36,170",±418,1.90%,±0.1,"32,036",±747,0.60%,±0.1,"55,071","±15,019",0.60%,±0.1,"36,716","±1,465",1.80%,±0.1,"37,003",±984,2.10%,±0.1,"39,671","±1,388",1.40%,±0.1,"31,138",±900,4.60%,±0.3,"32,751","±2,582",1.10%,±0.1,"33,951","±1,929",0.70%,±0.1,"36,104","±8,206",1.00%,±0.1,"32,193","±1,627",4.80%,±0.1,"39,561",±529,3.40%,±0.1,"41,110","±1,263",0.20%,±0.1,"54,185","±9,847",1.50%,±0.1,"51,932","±1,435",2.50%,±0.1,"40,538",±924,0.10%,±0.1,"42,000","±10,155",1.10%,±0.1,"35,125","±1,136",1.70%,±0.2,"41,511","±3,131",12.00%,±0.2,"17,064",±350
    Two or more races,1.10%,±0.1,"36,360","±2,295",5.10%,±0.3,"58,370","±3,488",1.90%,±0.1,"46,092","±1,489",1.50%,±0.1,"34,814","±2,675",3.00%,±0.1,"59,807",±963,2.20%,±0.1,"50,043","±1,618",1.60%,±0.1,"53,409","±3,285",1.40%,±0.1,"48,161","±4,744",2.30%,±0.2,"79,124","±6,245",1.50%,±0.1,"43,481","±1,019",1.30%,±0.1,"46,768","±1,993",15.80%,±0.3,"67,844","±2,106",1.50%,±0.1,"37,608","±4,336",1.30%,±0.1,"48,568","±2,141",1.20%,±0.1,"38,200","±1,658",0.90%,±0.1,"40,563","±2,810",1.80%,±0.1,"41,030","±1,989",1.10%,±0.1,"37,063","±1,942",1.10%,±0.1,"37,570","±1,924",1.20%,±0.1,"38,941","±3,508",1.80%,±0.1,"71,257","±2,372",1.80%,±0.1,"50,484","±1,842",1.50%,±0.1,"36,354","±1,259",1.30%,±0.1,"45,869","±1,758",0.70%,±0.1,"35,270","±2,489",1.40%,±0.1,"38,596","±2,606",1.70%,±0.1,"37,076","±3,212",1.20%,±0.1,"38,997","±3,299",2.70%,±0.1,"48,914","±2,624",1.10%,±0.1,"51,173","±7,374",1.60%,±0.1,"58,575","±2,185",2.30%,±0.1,"41,748","±2,720",1.90%,±0.1,"50,751",±883,1.30%,±0.1,"38,883","±1,665",1.30%,±0.1,"43,729","±5,363",1.40%,±0.1,"35,701","±1,042",5.50%,±0.1,"41,479",±888,2.70%,±0.1,"44,016","±1,814",1.10%,±0.1,"38,923","±1,483",1.60%,±0.2,"38,885","±5,128",1.00%,±0.1,"39,679","±2,224",1.40%,±0.1,"41,719","±4,841",1.30%,±0.1,"34,959","±1,651",1.70%,±0.1,"49,450","±1,147",1.40%,±0.1,"49,183","±3,023",1.30%,±0.1,"39,147","±5,456",1.90%,±0.1,"66,235","±2,086",3.10%,±0.1,"53,986","±1,486",1.20%,±0.1,"30,835","±2,473",1.10%,±0.1,"40,881","±1,328",1.70%,±0.2,"48,732","±4,122",8.90%,±0.2,"19,594",±509
